Name,Branch,Place,Exams Accepted,Fees
"Pavendar Bharathidasan College of Engineering and Technology, Tiruchirappalli",BE Electrical and Electronics Engineering,"Mandaiyur, Tamil Nadu",NA,NA
"Odaiyappa College of Engineering and Technology, Theni",BE Electrical and Electronics Engineering,"Vadaveeranaickenpatty, Tamil Nadu",NA,NA
"Newton's Institute of Science and Technology, Guntur",B.Tech Electrical and Electronics Engineering,"Guntur, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Shree Ganpati Institute of Technology, Ghaziabad",B. Tech Electircal and Electronics Engineering,"Lakhan, Uttar Pradesh",NA,NA
"Shanmuganathan Engineering College, Thirumayam",BE Electrical and Electronics Engineering,"Arasampatti, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"SCAD Engineering College, Tirunelveli",BE Electrical and Electronics Engineering,"Pattamadai, Tamil Nadu",NA,NA
"Mona College of Engineering and Technology, Nalgonda",B.Tech Electrical and Electronics Engineering,"Golla Guda Rural, Telangana",NA,NA
"SS Institute of Technology, Dundigal",B. Tech Electrical and Electronics Engineering,"Dundigal, Telangana",NA,NA
"Ganesh College of Engineering, Salem",BE Electrical and Electronics Engineering,"Seshanchavadi, Tamil Nadu",NA,"Fees:  ₹ 280,000"
"Aryans College of Engineering, Patiala",B.Tech Electrical and Electronics Engineering,"Nepran, Punjab",NA,"Fees:  ₹ 464,000"
"Annai College of Engineering and Technology, Kumbakonam",BE Electrical and Electronics Engineering,"Kalambaram, Tamil Nadu",NA,NA
"Babu Banarsi Das Institute of Technology, Ghaziabad",B.Tech Electrical and Electronics Engineering,"Ghaziabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 334,000"
"BA College of Engineering and Technology, East Singhbhum",B.Tech Electrical and Electronics Engineering,"Jamshedpur, Jharkhand",NA,"Exams:  JEE Main ,  JEECE "
"Indra Ganesan College of Engineering, Tiruchirappalli",B.Tech Electrical and Electronics Engineering,"Manikandam, Tamil Nadu",NA,NA
"Indira Priyadarshini College of Engineering and Technology for Women, Kurnool",B. Tech Electrical and Electronics Engineering,"Orvakal, Andhra Pradesh",NA,NA
"Gurukula Institute of Technology, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Jamujhari, Odisha",OJEE,"Fees:  ₹ 172,000"
"Doon Valley College of Engineering, Karnal",B.Tech Electrical and Electronics Engineering,"Karnal, Haryana",NA,"Fees:  ₹ 220,000"
"ADINA Institute of Science and Technology, Sagar",BE Electrical and Electronics Engineering,"Lahdara, Madhya Pradesh",NA,NA
"Gandhi Institute of Technology and Management, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Khorda, West Bengal",JEE,"Fees:  ₹ 224,000"
"Gandhi Institute of Science and Technology, Rayagada",B.Tech Electrical and Electronics Engineering,"Bheja, Odisha",JEE,"Fees:  ₹ 220,000"
"Ammini College of Engineering, Palakkad",B.Tech Electrical and Electronics Engineering,"Palakkad, Kerala",KEAM,"Fees:  ₹ 343,200"
"Ajay Binay Institute of Technology, Cuttack",B.Tech Electrical and Electronics Engineering,"Cuttack, Odisha",NA,"Fees:  ₹ 256,000"
"Adusumalli Vijaya College of Engineering and Research Centre, Nalgonda",B.Tech Electrical and Electronics Engineering,"Bommalramaram, Telangana",NA,NA
"Bharath College of Engineering and Technology for Women, Kadapa",B.Tech Electrical and Electronics Engineering,"Kadapa, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Chintalapudi Engineering College, Guntur",B.Tech Electrical and Electronics Engineering,"Guntur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Chilkur Balaji Institute of Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,NA
"College of Engineering, Poonjar",B.Tech Electrical and Electronics Engineering,"Poonjar, Kerala",KEAM,"Fees:  ₹ 140,000"
"James College of Engineering and Technology, Kanyakumari",BE Electrical and Electronics Engineering,"Eracha Kulam, Tamil Nadu",NA,NA
"Capital Engineering College, Bhubaneswar",B.Tech Electrical and Electronics engineering,"Chhatipur, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Believers Church Caarmel Engineering College, Ranni",B.Tech Electrical and Electronics Engineering,"Koonamkara, Kerala",KEAM,"Fees:  ₹ 300,000"
"Brilliant Grammar School Educational Society's Group of Institutions, Ranga Reddy",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Haryana College of Technology and Management, Kaithal",B.Tech Electrical and Electronics Engineering,"Kaithal, Haryana",NA,"Fees:  ₹ 333,600"
"Immanuel Araser JJ college of Engineering, Kanyakumari",BE Electrical and Electronics Engineering,"Marthandam, Tamil Nadu",NA,NA
"AVR and SVR College of Engineering and Technology, Kurnool",B.Tech Electrical Engineering,"Nandyal, Andhra Pradesh",NA,NA
"AKT Memorial College of Engineering and Technology, Villupuram",BE Electrical and Electronics Engineering,"Villupuram, Tamil Nadu",NA,NA
"RSR Rungta College of Engineering and Technology, Bhilai",BE Electrical and Electronics Engineering,"Bhilai, Chhattisgarh",NA,"Fees:  ₹ 288,800"
"Shaheed Udham Singh Engineering College, Tangori",B.Tech Electrical and Electronics Engineering,"Tangori, Punjab",JEE,"Fees:  ₹ 370,800"
"Maharaja Agresen Institute of Technology, Solan",B.Tech Electrical and Electronics Engineering,"Kalu Jhanda, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"GICTS Group of Institutions, Gwalior",BE Electronics and Electrical Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Providence College of Engineering, Alappuzha",B.Tech Electrical and Electronics Engineering,"Ala, Kerala",NA,Exams:  KEAM 
"Vikas Group of Institutions, Vijayawada",B.Tech Electrical and Electronics Engineering,"Vijayawada, Andhra Pradesh",NA,Exams:  AP EAMCET 
"HMKS and MGS College of Engineering, Kanagala",B.Tech Electrical and Electronics Engineering,"Kanagala, Andhra Pradesh",NA,NA
"Christ Institute of Technology, Puducherry",B.Tech Electrical and Electronics Engineering,"Villianur, Puducherry",NA,NA
"Ambal Professional Group of Institutions, Tiruppur",B.Tech Electrical and Electronics Engineering,"Palladam, Tamil Nadu",NA,NA
"Bikaner Technical University, Bikaner",B.Tech Electrical and Electronics Engineering,"Bikaner, Rajasthan",NA,NA
"Shri Venkteshwar Institute of Technology, Indore",BE Electrical and Electronics Engineering,"Indore, Madhya Pradesh",NA,Exams:  JEE Main 
"Buddha College of Engineering and Technology, Udaipur",B. Tech Electrical and Electronics Engineering,"Sethji Ki Kundal, Rajasthan",NA,NA
"Alice Institute of Technology, Ranchi",Electrical & Electronics Engineering,"Angara, Jharkhand",NA,NA
"Vidyaa Vikas College of Engineering and Technology, Tiruchengode",BE Electrical and Electronics Engineering,"Koothanatham, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Pollachi Institute of Engineering and Technology, Pollachi",BE Electrical and Electronics Engineering,"Pollachi, Tamil Nadu",NA,NA
"Bharath Educational Society's Group of Institutions- Faculty of Engineering, Chittoor",B.Tech Electrical and Electronics Engineering,"Angallu, Andhra Pradesh",NA,NA
"Techno Global University, Sironj",B.Tech Electrical and Electronics Engineering,"Sironj, Madhya Pradesh",NA,NA
"Sri Kalahastheeswara Institute of Technology, Chittoor",B.Tech Electrical and Electronics Engineering,"Chittoor, Andhra Pradesh",AP,"Fees:  ₹ 206,000"
"Vijnan Institute of Science and Technology, Ernakulam",B.Tech Electrical and Electronics Engineering,"Ernakulam, Kerala",NA,Exams:  KEAM 
"Vijay Rural Engineering College, Nizamabad",B.Tech Electrical and Electronics Engineering,"Borgaon, Telangana",TS,"Fees:  ₹ 152,000"
"VRS and YRN College of Engineering and Technology, Prakasam",B.Tech Electrical and Electronics Engineering,"Chirala, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Varuvan Vadivelan Institute of Technology, Dharmapuri",BE Electrical and Electronics Engineering,"Nallanahalli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Bonam Venkata Chalamayya Institute of Technology and Science, East Godavari",B.Tech Electrical and Electronics Engineering,"Bhatlapalem, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"SRG Engineering College, Namakkal",BE Electrical and Electronics Engineering,"Aniyapuram, Tamil Nadu",NA,NA
"BBS College of Engineering and Technology, Allahabad",B.Tech Electrical and Electronics Engineering,"Phaphamau, Uttar Pradesh",NA,Exams:  UPSEE 
"Younus College of Engineering and Technology, Kollam",B.Tech Electrical and Electronics Engineering,"Kollam, Kerala",KEAM,"Fees:  ₹ 300,000"
"KNSK College of Engineering, Kanyakumari",BE Electrical and Electronics Engineering,"Thesur, Tamil Nadu",NA,NA
"KKC College of Engineering and Technology, Jayankondam",BE Electrical and Electronics Engineering,"Jayamkondan, Tamil Nadu",NA,NA
"Satyam Institute of Engineering and Technology, Amritsar",B.Tech Electrical and Electronics Engineering,"Amritsar, Punjab",JEE,"Fees:  ₹ 338,000"
"Sanketika Institute of Technology and Management, Visakhapatnam",B.Tech Electrical and Electronics Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 146,000"
"Shree Saraswati Education Sansthan’s Group of Institutions- Dept of Engineering, Mehsana",B. Tech Electrical and Electronics Engineering,"Irana, Gujarat",NA,NA
"KLM College of Engineering for Women, Kadapa",B.Tech Electrical and Electronics Engineering,"Kopparthi, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Kalaivani College of Technology, Coimbatore",BE Electrical and Electronics Engineering,"Coimbatore, Tamil Nadu",NA,NA
"Netaji Institute of Engineering and Technology, Nalgonda",B.Tech Electrical and Electronics Engineering,"Toopranpet, Telangana",NA,Exams:  TS EAMCET 
"Narayanaguru College of Engineering, Kanyakumari",BE Electrical and Electronics Engineering,"Mancode, Tamil Nadu",NA,NA
"Rakshpal Bahadur College of Engineering and Technology, Bareilly",B.Tech Electrical and Electronics Engineering,"Babia, Uttar Pradesh",JEE,"Fees:  ₹ 275,200"
"Maharani Girls Engineering College, Jaipur",B.Tech Electrical and Electronics Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 287,500"
"Madurai Institute of Engineering and Technology, Sivaganga",BE Electrical and Electronics Engineering,"Sivagangai, Tamil Nadu",NA,NA
"Madina Engineering College, Cuddapah",Electrical and Electronics engineering,"Rudrabharathipeta, Andhra Pradesh",NA,NA
"MAR College of Engineering and Technology, Pudukkottai",BE Electrical and Electronics Engineering,"Pudukkottai, Tamil Nadu",NA,NA
"Rayagada Institute of Technology and Management, Rayagada",B.Tech Electrical and Electronics Engineering,"Paikasunkaramenta, Odisha",NA,Exams:  OJEE 
"The Vazir Sultan College of Engineering, Khammam",B.Tech Electrical and Electronics Engineering,"Khammam, Telangana",NA,NA
"Tejaa Shakthi Institute of Technology for Women, Coimbatore",BE Electrical and Electronics Engineering,"Karumathampatti, Tamil Nadu",NA,NA
"Swamy Vivekananda Engineering College, Vizianagaram",B.Tech Electrical and Electronics Engineering,"Vizianagaram, Andhra Pradesh",NA,NA
"Surabhi College of Engineering and Technology, Bhopal",BE Electrical and Electronics Engineering,"Sukhi Sewania, Madhya Pradesh",NA,NA
"Sri Ramanujar Engineering College, Chennai",BE Electrical and Electronics Engineering,"Rathinamangalam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"NC Institute of Technology, Israna",B. Tech Electrical and Electronics Engoneering,"Bijawa, Haryana",NA,NA
"TRR Engineering College, Patancheru",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,NA
"Vishwa Bharathi College of Engineering, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",AP,"Fees:  ₹ 140,000"
"Vision Institute of Technology, Aligarh",B.Tech Electrical and Electronics Engineering,"Bilgram, Uttar Pradesh",UPSEE,"Fees:  ₹ 293,000"
"Vidyadaan Institute of Technology and Management, Buxar",B.Tech Electrical and Electronics Engineering,"Buxar, Bihar",NA,NA
"Marthandam College of Engineering and Technology, Kanyakumari",BE Electrical and Electronics Engineering,"Attoor, Tamil Nadu",NA,NA
"Mansarovar Institute of Science and Technology, Bhopal",B. Tech Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Mandsaur Institute of Technology, Mandsaur",BE Electrical and Electronics Engineering,"Daulatpura, Madhya Pradesh",NA,"Fees:  ₹ 253,000"
"PGP College of Engineering and Technology, Namakkal",BE Electrical and Electronics Engineering,"Sundakkampalayam, Tamil Nadu",NA,NA
"Om Sai Institute of Technology And Science, Bagpat",B.Tech Electrical and Electronics Engineering,"Pali, Uttar Pradesh",NA,NA
"OASYS Institute of Technology, Tiruchirappalli",BE Electrical and Electronics Engineering,"Pulivalam, Tamil Nadu",NA,NA
"Shree Institute of Technical Education, Tirupati",B.Tech Electrical and Electronics Engineering,"Peddanjimedu, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Laqshya Institute of Technology and Sciences, Khammam",B.Tech Electrical and Electronics Engineering,"Khammam, Telangana",NA,NA
"Lakshmi Narain College of Technology, Indore",BE Electrical and Electronics Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 240,000"
"Kumaran Institute of Technology, Chennai",BE Electrical and Electronics Engineering,"Nandiambakkam, Tamil Nadu",NA,NA
"Kodaikanal Institute of Technology, Kodaikanal",B. Tech Electrical and Electronics Engineering,"Kodaikanal, Tamil Nadu",NA,NA
"KMBB College of Engineering and Technology, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneshwar, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Raajdhani Engineering College, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Gadakan, Odisha",JEE,"Fees:  ₹ 292,000"
"P Indra Reddy Memorial Engineering College, Chevella",B. Tech Electrical and Electronics Engineering,"Chevella, Telangana",NA,NA
"Nexus College of Science and Technology, Ranga Reddy",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,NA
"SRI College of Engineering and Technology, Tiruvannamalai",BE Electrical and Electronics Engineering,"Birudur, Tamil Nadu",NA,Exams:  JEE Main 
"RVS Padhmavathy College of Engineering and Technology, Kavaraipettai",BE Electrical and Electronics Engineering,"Nemalur, Tamil Nadu",NA,NA
"Royal Institute of Technology and Science, Chevella",B.Tech Electrical and Electronics Engineering,"Dameriguda, Telangana",NA,Exams:  TS EAMCET 
"Roorkee Engineering and Management Technology Institute, Shamli",B.Tech Electrical and Electronics Engineering,"Mannamajar, Uttar Pradesh",JEE,"Fees:  ₹ 359,200"
"Sai Spurthi Institute of Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Sathupally, Telangana",TS,"Fees:  ₹ 204,000"
"Geetanjali Institute of Science and Technology, Moinabad",B.Tech Electrical and Electronics Engineering,"Nellore, Andhra Pradesh",NA,NA
"Gayathri Institute of Technology and Sciences, Mahabubnagar",B.Tech Electrical and Electronics Engineering,"Atmakur, Telangana",TS,"Fees:  ₹ 124,000"
"Aryabhata Institute of Technology and Science, Ranga Reddy",B. Tech Electrical and Electronics Engineering,"Malikdanguda, Telangana",NA,NA
"Babulal Tarabai Institute of Research and Technology, Sagar",BE Electrical and Electronics Engineering,"Sironja, Madhya Pradesh",NA,NA
"Avanthi's Scientific Technological and Research Academy, Hayathnagar",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 180,000"
"JP College of Engineering, Tenkasi",BE Electrical and Electronics Engineering,"Agarakattu, Tamil Nadu",NA,NA
"International Institute of Engineering and Technology, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneswar, Odisha",NA,"Fees:  ₹ 232,000"
"Grow More Foundations Group of Institutions Faculty of Engineering, Sabarkantha",BE Electrical and Electronics Engineering,"Himmatnagar, Gujarat",NA,NA
"Dr Nallini Institute of Engineering and Technology, Tirupur",BE Electrical and Electronics Engineering,"Dharapuram, Tamil Nadu",NA,NA
"Dr Nagarathinam's College of Engineering, Namakkal",BE Electrical and Electronics Engineering,"Kumarapalayam, Tamil Nadu",NA,NA
"Dr Pauls Engineering College, Villupuram",BE Electrical and Electronics Engineering,"Toruvai, Tamil Nadu",NA,NA
"Dr Samuel George Institute of Engineering and Technology, Prakasam",B.Tech Electrical and Electronics Engineering,"Markapur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"DRK Institute of Science and Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 140,000"
"EVR College of Engineering and Technology, Nalgonda",B.Tech Electrical and Electronics Engineering,"Pedda Parvathapuram, Telangana",NA,NA
"Einstein College of Engineering, Tirunelveli",BE Electrical and Electronics Engineering,"Sidaparppanallur, Tamil Nadu",NA,NA
"Bhuma Shobha Nagireddy Memorial College of Engineering and Technology, Kurnool",B.Tech Electrical and Electronics Engineering,"Pedda Kotakandukur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Albertian Institute of Science and Technology- Technical Campus, School of Engineering, Ernakulam",B.Tech Electrical and Electronics Engineering,"Ernakulam, Kerala",KEAM,"Fees:  ₹ 388,100"
"Aksheyaa College of Engineering, Kancheepuram",BE Electrical and Electronics Engineering,"Kancheepuram, Tamil Nadu",NA,NA
"Akshaya Bharathi Institute of Technology, Hyderabad",B. Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,NA
"AISECT Institute of Science and Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Bharti College of Engineering and Technology, Durg",BE Electrical and Electronics Engineering,"Durg, Chhattisgarh",JEE,"Fees:  ₹ 262,400"
"Bethesda Institute of Technology and Science, Gwalior",BE Electrical and Electronics Engineering,"Banarpura, Madhya Pradesh",NA,Exams:  JEE Main 
"Chaitanya Institute of Science and Technology, Madhavapatnam",B.Tech Electrical and Electronics Engineering,"Kakinada, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Daripally Anantha Ramulu College of Engineering and Technology, Khammam",B.Tech Electrical and Electronics Engineering,"Khammam, Telangana",NA,NA
"Jayamukhi Institute of Technological Sciences, Narsampet",B.Tech Electrical and Electronics Engineering,"Patha Makdumpuram, Telangana",NA,"Exams:  JEE Main ,  TS EAMCET "
"Central India institute of Technology, Indore",BE Electrical and Electronics Engineering,"Indore, Madhya Pradesh",NA,NA
"Buchepalli Venkayamma Subbareddy Engineering College, Prakasam",B.Tech Electrical and Electronics Engineering,"Prakasam, Andhra Pradesh",JEE,"Fees:  ₹ 140,000"
"Brahmas Institute of Engineering and Technology, Nellore",B.Tech Electrical and Electronics Engineering,"Nellore, Andhra Pradesh",NA,NA
"Holycross Engineering College, Thoothukudi",BE Electrical and Electronics Engineering,"Tannuthu, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Ramireddy Subbarami Reddy Engineering College, Nellore",B.Tech Electrical and Electronics Engineering,"Kadanuthala, Andhra Pradesh",NA,Exams:  AP EAMCET 
"AR Engineering College, Villupuram",BE Electrical and Electronics Engineering,"Villupuram, Tamil Nadu",NA,NA
"Sri Sivani Institute of Technology, Srikakulam",B.Tech Electrical and Electronics Engineering,"Srikakulam, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Venkateswara Institute of Science and Technology, Thiruvallur",BE Electrical and Electronics Engineering,"Thirupachur, Tamil Nadu",NA,NA
"Jaya Institute of Technology, Kanchipadi",BE Electrical and Electronics Engineering,"Kanchipadi, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"AVS College of Technology, Salem",BE Electrical and Electronics Engineering,"Karumapuram, Tamil Nadu",NA,NA
"TOMS College of Engineering for Startups, Mattakara",B.Tech Electrical and Electronics Engineering,"Mattakkara, Kerala",KEAM,"Fees:  ₹ 200,000"
"Avvaiyar College of Engineering and Technology For Women, Thiruvandarkoil",B.Tech Electrical and Electronics Engineering,"Thiruvandarkoil, Puducherry",NA,NA
"Lakshmi Narain College of Technology Excellence, Bhopal",B.Tech Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 264,000"
"Spectrum College of Technology, Salem",B.Tech Electrical and Electronics Engineering,"Salem, Tamil Nadu",NA,NA
"Sharnbasva University, Kalaburagi",B.Tech Electrical and Electronics Engineering,"Kalaburagi (Gulbarga), Karnataka",NA,NA
"Landmark Technical Campus, Amroha",B.Tech Electrical and Electronics Engineering,"Amroha, Uttar Pradesh",NA,NA
"Amity University, Patna",B.Tech Electrical and Electronics Engineering,"Patna, Bihar",NA,NA
"SV Institute of Engineering and Technology, Moinabad",B.Tech Electrical and Electronics Engineering,"Moinabad, Telangana",NA,NA
"RVS School of Engineering, Dindigul",B.Tech Electrical and Electronics Engineering,"Padiyur, Tamil Nadu",NA,NA
"Oxford College of Engineering, Tiruvannamalai",BE Electrical and Electronics Engineering,"Venmani, Tamil Nadu",NA,NA
"Sagar Institute of Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Ibrahimpalle, Telangana",NA,Exams:  TS EAMCET 
"Rohtak Institute of Engineering and Management, Rohtak",B.Tech Electrical and Electronics Engineering,"Basantpur, Haryana",NA,NA
"Sri Vaishnavi College of Engineering, Srikakulam",B.Tech Electrical and Electronics Engineering,"Srikakulam, Andhra Pradesh",NA,NA
"SelaQui Academy of Higher Education, Dehradun",B. Tech Electrical and Electronics Engineering,"Dehradun, Uttarakhand",NA,NA
"Holy Grace Academy of Engineering, Mala",B.Tech Electrical and Electronics Engineering,"Kuruvilassery, Kerala",KEAM,"Fees:  ₹ 260,000"
"Sree Visvesvaraya Institute of Technology and Science, Mahabubnagar",B.Tech Electrical and Electronics Engineering,"Mahabubnagar, Telangana",JEE,"Fees:  ₹ 164,000"
"Rao and Naidu Engineering College, Ongole",B.Tech Electrical and Electronics Engineering,"Ongole, Andhra Pradesh",NA,NA
"Sree Narayana Guru Institute of Science and Technology, Ernakulam",B.Tech Electrical and Electronics Engineering,"Mannam, Kerala",KEAM,"Fees:  ₹ 240,000"
"Sampoorna Institute of Technology and Research, Bangalore",BE Electrical and Electronics Engineering,"Bangalore, Karnataka",NA,"Fees:  ₹ 200,000"
"Sri Aravindar Engineering College, Villupuram",BE Electrical and Electronics Engineering,"Villupuram, Tamil Nadu",NA,NA
"Sree Rama Institute of Technology and Science, Khammam",B.Tech Electrical and Electronics Engineering,"Kotha Kuppenkuntla, Telangana",TS,"Fees:  ₹ 140,000"
"Sree Narayana Institute of Technology, Adoor",B.Tech Electrical and Electronics Engineering,"Ezhamkulam, Kerala",KEAM,"Fees:  ₹ 496,000"
"Vickram College of Engineering, Enathi",BE Electrical and Electronics Engineering,"Enathi, Tamil Nadu",NA,"Fees:  ₹ 280,000"
"Vetri Vinayaha College of Engineering and Technology, Tiruchirappalli",BE Electrical and Electronics Engineering,"Tholurpatti, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sarada Institute of Science, Technology and Management, Srikakulam",B.Tech Electrical and Electronics Engineering,"Pinatadivada, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sana Engineering College, Kodad",B.Tech Electrical and Electronics Engineering,"Kodad, Telangana",TS,"Fees:  ₹ 140,000"
"Shreenivasa Engineering College, Dharmapuri",BE Electrical and Electronics Engineering,"Dharmapuri, Tamil Nadu",NA,NA
"Sai-Sudhir Institute of Engineering and Technology for Women, Hyderabad",B. Tech Electrical and Electronics Engineering,"Secunderabad, Telangana",NA,NA
"Siddartha Educational Academy Group of Institutions, Tirupati",B.Tech Electrical and Electronics Engineering,"Tirupati, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Saraswathi Velu College of Engineering, Vellore",BE Electrical and Electronics Engineering,"Vellore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Khammam Institute of Technology and Sciences, Khammam",B.Tech Electrical and Electronics Engineering,"Thallampadu, Telangana",TS,"Fees:  ₹ 146,400"
"Kali Charan Nigam Institute of Technology, Banda",B.Tech Electrical and Electronics Engineering,"Banda, Uttar Pradesh",NA,Exams:  UPSEE 
"RIMT- Maharaja Aggrasen Engineering College, Fatehgarh Sahib",B. Tech Electrical and Electronics Engineering,"Ambe Majra, Punjab",NA,NA
"Nalin Institute of Technology, Indore",BE Electrical and Electronics Engineering,"Mhow, Madhya Pradesh",NA,NA
"Nalgonda Institute of Technology and Science, Nalgonda",B.Tech Electrical and Electronics Engineering,"Cherlapalli, Telangana",NA,NA
"Lourdes Matha College of Science and Technology, Thiruvananthapuram",B.Tech Electrical and Electronics Engineering,"Kuttichal, Kerala",KEAM,"Fees:  ₹ 351,500"
"Rajamahendri Institute of Engineering and Technology, Rajahmundry",B.Tech Electrical and Electronics Engineering,"Rajahmundry, Andhra Pradesh",AP,"Fees:  ₹ 149,200"
"Muslim Association College of Engineering, Thiruvananthapuram",B.Tech Electrical and Electronics Engineering,"Thiruvananthapuram, Kerala",JEE,"Fees:  ₹ 260,000"
"Priyadarshini College of Engineering, Sullurpet",B.Tech Electrical and Electronics Engineering,"Sullurupeta, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"Prince Dr K Vasudevan College of Engineering and Technology, Chennai",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,NA
"Vaishnavi Institute of Technology, Tirupati",B.Tech Electrical and Electronics Engineering,"Tirupati, Andhra Pradesh",NA,"Fees:  ₹ 148,800"
"VS Lakshmi Engineering College for Women, Kakinada",B.Tech Electrical and Electronics Engineering,"Matlapalem, Andhra Pradesh",NA,NA
"VRS College of Engineering and Technology, Villupuram",BE Electrical and Electronics Engineering,"Arasur, Tamil Nadu",NA,NA
"United Institute of Technology, Coimbatore",BE Electrical and Electronics Engineering,"Gudalur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"VMR Institute of Technology and Management Sciences, Medchal",Electrical and Electronics Engineering,"Secunderabad, Telangana",NA,NA
"Trinity College of Engineering and Technology, Peddapalli",B.Tech Electrical and Electronics Engineering,"Peddapalli, Telangana",NA,Exams:  TS EAMCET 
"Vivekanand Institute of Technology and Science, Ghaziabad",B.Tech Electrical and Electronics Engineering,"Lakhan, Uttar Pradesh",JEE,"Fees:  ₹ 310,800"
"Thirumalai Engineering College, Kancheepuram",BE Electrical and Electronics Engineering,"Kanchipuram, Tamil Nadu",NA,NA
"Syed Hashim College of Science and Technology, Siddipet",B.Tech Electrical and Electronics Engineering,"Gundanpalli, Telangana",NA,NA
"Swami Ramananda Tirtha Institute of Science and Technology, Nalgonda",B.Tech Electrical and Electronics Engineering,"Nalgonda, Telangana",TS,"Fees:  ₹ 213,000"
"St Anne's College of Engineering and Technology, Cuddalore",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,NA
"Srinivasa Institute of Technology and Science, Kadapa",B.Tech Electrical and Electronics Engineering,"Kadapa, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri KS Raju Institute of Technology and Sciences, Ranga Reddy",B. Tech Electrical and Electronics Engineering,"Kanakamamidi, Telangana",NA,NA
"Sri Satya Narayana College of Engineering and Technology, Ongole",B. Tech Electrical and Electronics Engineering,"Ongole, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Padmavathi College of Engineering, Kancheepuram",Electrical and Electronics Engineering,"Valarpuram, Tamil Nadu",NA,NA
"Sri Ganganagar Engineering College, Sri Ganganagar",B.Tech Electrical and Electronics Engineering,"Sri Ganganagar, Rajasthan",NA,NA
"Jai Bharath College of Management and Engineering Technology, Perumbavoor",B.Tech Electrical and Electronics Engineering,"Vengola, Kerala",KEAM,"Fees:  ₹ 396,000"
"Koustuv Institute of Self Domain, Khordha",B.Tech Electrical and Electronics Engineering,"Bhubaneswar, Odisha",NA,NA
"TRR College of Engineering, Patancheru",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 220,000"
"Trichy Engineering College, Tiruchirappalli",BE Electrical and Electronics Engineering,"Tiruchirappalli, Tamil Nadu",NA,NA
