Name,Branch,Place,Exams Accepted,Fees
"Adam's Engineering College, Khammam",B.Tech Electronics and Communication Engineering,"Palvoncha, Telangana",NA,Exams:  TS EAMCET 
"G Madegowda Institute of Technology, Mandya",BE Electronics and Communication Engineering,"Halahalli, Karnataka",NA,Exams:  COMEDK UGET 
"Focus Institute of Engineering and Management, Bareilly",B.Tech Electronics and Communication Engineering,"Fatehganj Pashchimi, Uttar Pradesh",NA,NA
"Eklavya College of Technology and Science, Bhubaneswar",B.Tech Electronics and Communication Engineering,"Kusumati, Odisha",NA,NA
"Amara Institute of Engineering and Technology, Guntur",B.Tech Electronics and Communication Engineering,"Merikapudi, Andhra Pradesh",NA,NA
"Amalapuram Institute of Management Sciences and College of Engineering, Mummidivaram",B.Tech Electronics and Communication Engineering,"Mummidivaram, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Al Ameer College of Engineering and Information Technology, Visakhapatnam",B.Tech Electronics and Communication Engineering,"Gudilova, Andhra Pradesh",NA,Exams:  AP EAMCET 
"CLG Institute of Engineering and Technology, Pali",B.Tech Electronics and Communication Engineering,"Sumerpur, Rajasthan",NA,Exams:  JEE Main 
"Chandravati Group of Institution, Bharatpur",B.Tech Electronics and Communication Engineering,"Bharatpur, Rajasthan",NA,NA
"John Cox Memorial CSI Institute of Technology, Thiruvananthapuram",B.Tech Electronics and Communication Engineering,"Thiruvananthapuram, Kerala",NA,Exams:  KEAM 
"JEI Mathaajee College of Engineering, Kancheepuram",BE Electronics and Communication Engineering,"Kanchipuram, Tamil Nadu",NA,NA
"Jaipur Institute of Engineering and Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Nestiwas, Rajasthan",JEE,"Fees:  ₹ 324,500"
"Central India College of Engineering and Technology, Nagpur",B.Tech Electronics and Telecommunication Engineering,"Nagpur, Maharashtra",NA,NA
"Camellia Institute of Technology and Management, Hooghly",B.Tech Electronics and Communication Engineering,"Boinchi, West Bengal",JEE,"Fees:  ₹ 280,000"
"Camellia Institute of Engineering and Technology, Burdwan",B.Tech Electronics and Communication Engineering,"Bardhaman, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Biyani International Institute of Engineering and Technology for Girls, Jaipur",B.Tech Electronics and Communication Engineering,"Kanwar Ka Bas, Rajasthan",NA,NA
"Bishamber Sahai Institute of Technology, Roorkee",B.Tech Electronics And Communication Engineering,"Roorkee, Uttarakhand",NA,NA
"BIS College of Engineering and Technology, Moga",B.Tech Electronics and Communication Engineering,"Bhagpur Alias Gagrah, Punjab",NA,Exams:  JEE Main 
"Bhutta College of Engineering and Technology, Ludhiana",B.Tech Electronics and Communication Engineering,"Bhutta, Punjab",JEE,"Fees:  ₹ 314,600"
"Bhopal Institute of Technology and Management, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,Exams:  JEE Main 
"Holy Kings College of Engineering and Technology, Ernakulam",B.Tech Electronics and Communication Engineering,"Memury, Kerala",KEAM,"Fees:  ₹ 132,000"
"Harshith Group of Institutions, Ranga Reddy",B.Tech Electronics and Communication Engineering,"Malikdanguda, Telangana",NA,Exams:  TS EAMCET 
"Imayam College of Engineering, Tiruchirappalli",BE Electronics and Communication Engineering,"Kannanur, Tamil Nadu",NA,NA
"Rayat Bahra Faculty of Engineering, Patiala Campus, Patiala",B.Tech Electronics and Communication Engineering,"Patiala, Punjab",NA,"Fees:  ₹ 340,000"
"Guru Nanak Institute of Engineering and Management, Hoshiarpur",B.Tech Electronics and Communication Engineering,"Bassi Babu Khan, Punjab",NA,NA
"Global Engineering and Management College, Jabalpur",BE Electronics and Communication Engineering,"GCF Jabalpur, Madhya Pradesh",JEE,"Fees:  ₹ 216,000"
"SR Group of Institutions- College of Engineering Management and Technology, Jhansi",B. Tech Electronics and Communication Engineering,"Jhansi, Uttar Pradesh",NA,NA
"Vyas Institute of Engineering and Technology, Jodhpur",B.Tech Electronics and Communication Engineering,"Jodhpur, Rajasthan",JEE,"Fees:  ₹ 310,000"
"NRI College of Engineering and Management, Gwalior",BE Electronics and Communication Engineering,"Barauapichhore, Madhya Pradesh",NA,NA
"Truba College of Science and Technology, Bhopal",B.Tech Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 212,800"
"Model Institute of Education and Research, Jammu",BE Electronics and Communication Engineering,"Jammu, Jammu and Kashmir",NA,NA
"Baldev Ram Mirdha Institute of Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 159,200"
"Anupama College of Engineering, Gurgaon",Electronics and Communication Engineering,"Bhora Kalan, Haryana",NA,NA
"Jind Institute of Engineering and Technology, Jind",B.Tech Electronics and Communication Engineering,"Jind, Haryana",NA,Exams:  JEE Main 
"Vignana Bharathi Institute of Technology, Proddatur",B.Tech Electronics and Communication Engineering,"Pallavolu, Andhra Pradesh",NA,NA
"Ganapathy College of Engineering, Warangal",B.Tech Electronics and Communication Engineering,"Warangal, Telangana",NA,"Fees:  ₹ 140,000"
"Shri Rawatpura Sarkar Institute of Technology -2, Raipur",B.Tech Electronics and Communication Engineering,"Naya Raipur, Chhattisgarh",NA,NA
"Ideal Institute of Management and Technology, Ghaziabad",B.Tech Electronics and Communication Engineering,"Ghaziabad, Uttar Pradesh",NA,NA
"Shri Chhatrapati Shivaji College of Engineering, Ahmednagar",BE Electronics and Telecommunication Engineering,"Ahmednagar, Maharashtra",NA,Exams:  MAHA CET 
"Jai Parkash Mukand Lal Innovative Engineering and Technology Institute, Radaur",B.Tech Electronics and Communication Engineering,"Radaur, Haryana",NA,NA
"RKDF College of Technology, Bhopal",B.Tech Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 182,000"
"E-Max Group of Institutions, Ambala",B.Tech Electronics and Communication Engineering,"Janetpur, Haryana",NA,"Fees:  ₹ 310,080"
"Ellenki Institute of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Sanghavi College of Engineering, Nashik",B.Tech Electronics and Telecommunication Engineering,"Nashik, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Ariyalur Engineering College, Ariyalur",BE Electronics and Communication Engineering,"Ariyalur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Arjun College of Technology, Kinathukadavu",BE Electronics and Communication Engineering,"Chettikkapalayam, Tamil Nadu",NA,NA
"CT Institute of Technology and Research, Jalandhar",B.Tech Electronics and Communication Engineering,"Jalandhar, Punjab",NA,NA
"Saroj Institute of Management and Technology, Lucknow",B.Tech Electronics and Communication Engineering,"Lucknow, Uttar Pradesh",UPSEE,"Fees:  ₹ 270,800"
"Shri USB College of Engineering and Management, Sirohi",B.Tech Electronics and Communication Engineering,"Abu Road, Rajasthan",NA,Exams:  JEE Main 
"Gokul Group of Institutions, Vizianagaram",B.Tech Electronics and Communication Engineering,"Vizianagaram, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sree Dattha Group of Institutions Integrated Campus, Ibrahimpatnam",B.Tech Electronics and Communication Engineering,"Ibrahimpatnam, Telangana",NA,NA
"Phonics School of Engineering, Roorkee",B.Tech Electronics and Communication Engineering,"Roorkee, Uttarakhand",NA,"Fees:  ₹ 286,000"
"MGM College of Engineering and Technology, Ernakulam",B.Tech Electronics and Communication Engineering,"Ernakulam, Kerala",NA,Exams:  KEAM 
"Annai Veilankanni s College of Engineering,Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,NA
"PR Pote Patil Institute of Engineering and Research, Amravati",B.Tech Electronics and Telecommunication Engineering,"Amravati, Maharashtra",NA,Exams:  MAHA CET 
"ARKA Jain University, Seraikela",B.Tech Electronics and Communication Engineering,"Jamshedpur, Jharkhand",NA,NA
"Vivekananda's Institute of Engineering and Technology, Ranga Reddy",B.Tech Electronics and Communication Engineering,"Rangareddy, Telangana",NA,NA
"NIILM University, Kaithal",B.Tech Electronics and Communication Engineering,"Ujana, Haryana",NA,NA
"Nightingale Institute of Technology, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,NA
"MVR College of Engineering, Visakhapatnam",Electronics and Communication Engineering,"Visakhapatnam, Andhra Pradesh",NA,NA
"Shivganga Charitable Trust, Sanglis Vishveshwarya Technical Campus, Miraj",BE Electronics and Telecommunication Engineering,"Patgaon, Maharashtra",NA,NA
"Sai Institute of Engineering and Technology, Aurangabad",B.Tech Electronics and Telecommunication Engineering,"Aurangabad, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Genesis Institute of Technology, Kolhapur",B.Tech Electronics and Telecommunication Engineering,"Sadale, Maharashtra",NA,NA
"Excelsior Education Society KC College of Engineering, Thane",BE Electronics and Telecommunication Engineering,"Thane, Maharashtra",JEE,"Fees:  ₹ 500,000"
"Vi Institute of Technology, Kancheepuram",BE Electronics and Communication Engineering,"Kanchipuram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Sri Krishna Institute of Technology, Chennai",BE Electronics and Communication Engineering,"Padapai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Hosur Institute of Technology and Science, Hosur",B.Tech Electronics and Communication Engineering,"Mallanakothur, Tamil Nadu",NA,NA
"Annai Mira College of Engineering and Technology, Vellore",BE Electronics and Communication Engineering,"Vellore, Tamil Nadu",NA,NA
"Paladugu Nagaiah Chowdary and Vijai Institute of Engineering and Technology, Guntur",B.Tech Electronics and Communication Engineering,"Repudi, Andhra Pradesh",NA,NA
"KSN Institute of Technology, Nellore",B.Tech Electronics and Communication Engineering,"Kovur, Andhra Pradesh",NA,NA
"Damsetty Srinivasa Naidu's DBS Institute of Technology, Nellore",B.Tech Electronics and Communication Engineering,"Nellore, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Maharishi Markandeshwar University, Solan",B.Tech Electronics and Communication Engineering,"Jogan, Himachal Pradesh",NA,NA
"Green Fort Engineering College, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,NA
"Ganesh Institute of Engineering and Technology, Bhubaneswar",Electronics Telecommunication Engineering,"Bhubaneshwar, Odisha",NA,NA
"Bapu Institute of Technology and Management, Morena",BE Electronics and Communication Engineering,"Morena, Madhya Pradesh",NA,NA
"Vivekanandha Engineering College for Women, Tiruchengode",B. Tech Electronics and Communication Engineering,"Elaiyampalayam, Tamil Nadu",NA,NA
"Younis Sultan College of Engineering, Hyderabad",B.Tech Electronics and Communication Engineering,"Chevella, Telangana",NA,NA
"Krishna University, Machilipatnam",B.Tech Electronics and Communication Engineering,"Machilipatnam, Andhra Pradesh",NA,NA
"Chaitanya Engineering College, Bhimavaram",B.Tech Electronics and Communication Engineering,"Bhimavaram, Andhra Pradesh",NA,NA
"HL Agrawal College of Engineering, Itarsi",B.Tech Electronics and Communication Engineering,"Itarsi, Madhya Pradesh",NA,NA
"EIILM University, Jorethang",B.Tech Electronics and Communication Engineering,"Jorethang, Sikkim",NA,NA
"CU Shah University, Surendranagar",B.Tech Electronics and Communication Engineering,"Kothariya, Gujarat",NA,NA
"Jan Nayak Chaudhary Devi Lal Vidyapeeth, Sirsa",B.Tech Electronics and Communication Engineering,"Sirsa, Haryana",NA,NA
"Maharaja Ranjit Singh Punjab Technical University, Bathinda",B.Tech Electronics and Communication Engineering,"Bathinda, Punjab",NA,NA
"Kunwar SatyaVira College of Engineering and Management, Bijnor",B.Tech Electronics and Communication Engineering,"Bijnor, Uttar Pradesh",NA,Exams:  UPSEE 
"Dr Paul Raj Engineering College, East Godavari",B.Tech Electronics and Communication Engineering,"East Godavari, Andhra Pradesh",NA,Exams:  JEE Main 
"Vijayanjali Institute of Technology, Balasore",B.Tech Electronics and Telecommunication Engineering,"Balasore, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Vijaya Krishna Institute of Technology and Sciences, Ranga Reddy",B.Tech Electronics and Communication Engineering,"Palmakole, Telangana",NA,"Fees:  ₹ 160,000"
"Vijay College of Engineering for Women, Nizamabad",B.Tech. Electronics and Communication Engineering,"Borgaon, Telangana",NA,NA
"Vignan's Institute of Technology and Aeronautical Engineering, Nalgonda",B.Tech Electronics and Communication Engineering,"Desh Mukhi, Telangana",NA,NA
"Vidyabharti Trust Institute of Technology and Research Centre, Surat",BE Electronics and Communication Engineering,"Mota, Gujarat",NA,Exams:  JEE Main 
"Sree Kavitha Institute of Science and Technology , Khammam",B.Tech Electronics and Communication Engineering,"Kistapuram at Munagala, Telangana",NA,NA
"Vidhya Mandhir Institute of Technology, Erode",BE Electronics and Communication Engineering,"Ingur, Tamil Nadu",NA,NA
"Smt Bhagwati Chaturvedi College of Engineering, Nagpur",BE Electronics and Communication Engineering,"Nagpur, Maharashtra",MAHA,"Fees:  ₹ 402,000"
"Radha Govind Group of Institutions, Meerut",B.Tech Electronics and Communication Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 220,000"
"Vandayar Engineering College, Thanjavur",BE Electronics and Communication Engineering,"Thanjavur, Tamil Nadu",NA,NA
"Nalanda Institute of Technology, Guntur",B.Tech Electronics and Communication Engineering,"Kantepudi, Andhra Pradesh",NA,"Fees:  ₹ 140,000"
"Mekapati Rajamohan Reddy Institute of Technology and Science, Nellore",B.Tech Electronics and Communication Engineering,"Nellore, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"Shri Pillappa College of Engineering, Bangalore",BE Electronics and Communication Engineering,"Mavallipura, Karnataka",COMEDK,"Fees:  ₹ 198,000"
"Sri Belimatha Mahasamsthana Institute of Technology, Bangalore",Electronics and Communication Engineering,"Visveswarapura, Karnataka",NA,NA
"Sree Chaitanya Institute of Technological Sciences, Karimnagar",B.Tech Electronics and Communication Engineering,"Timmapuram, Telangana",NA,Exams:  TS EAMCET 
"Spintronic Technology and Advance Research, Bhubaneswar",B.Tech Electronics and Communication Engineering,"Bhubaneshwar, Odisha",NA,Exams:  OJEE 
"SP Memorial Institute Technology, Allahabad",B.Tech Electronics and Communication Engineering,"Allahabad, Uttar Pradesh",NA,Exams:  UPSEE 
"Sanmarg Shikshan Sanstha Smt Radhikatai Pandav College of Engineering, Nagpur",BE Electronics and Telecommunication Engineering,"Nagpur, Maharashtra",NA,NA
"SMR East Coast College of Engineering and Technology, Thanjavur",BE Electronics and Communication Engineering,"Peravurani, Tamil Nadu",NA,NA
"SKP Institute of Technology, Tiruvannamalai",BE Electronics and Communication Engineering,"Tiruvannamalai, Tamil Nadu",NA,NA
"Veerayatn Group of Institutions- Faculty of Engineering and Management, Kutch",B. Tech Electronics and Communication Engineering,"Talwana, Gujarat",NA,NA
"Vedhantha Institute of Technology, Villupuram",BE Electronics and Communication Engineering,"Padur, Tamil Nadu",NA,NA
"PBR Visvodaya Engineering College, Nellore",B.Tech Electronics and Communication Engineering,"Kavali, Andhra Pradesh",NA,NA
"Hitkarini College of Engineering and Technology, Jabalpur",B.Tech Electronics and Communication Engineering,"Chakdehi, Madhya Pradesh",JEE,"Fees:  ₹ 212,000"
"KP Engineering College, Agra",B.Tech Electronics and Communication Engineering,"Dharera, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Vins Christian College of Engineering, Nagercoil",BE Electronics and Communication Engineering,"Nagercoil, Tamil Nadu",NA,"Fees:  ₹ 250,000"
"Vindhya Institute of Technology and Science, Satna",BE Electronics and Communication Engineering,"Chakbandi, Madhya Pradesh",NA,NA
"Satara college of Engineering and Management, Satara",B.Tech Electronics and Telecommunication Engineering,"Kondhavli, Maharashtra",NA,Exams:  JEE Main 
"Sardar Raja College of Engineering, Tirunelveli",BE Electronics and Communication Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"Shri Ram Group of Institutions Integrated Campus, Jabalpur",BE Electronics and Communication Engineering,"Jabalpur, Madhya Pradesh",NA,NA
"Shreejee Institute of Technology and Management, Khargone",B.Tech Electronics and Communication Engineering,"Meharja, Madhya Pradesh",NA,"Fees:  ₹ 183,900"
"Shri Yogindra Sagar Institute of Technology and Science, Ratlam",BE Electronics and Communication Engineering,"Ratlam, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"Sardar Patel Institute of Technology and Management, Mandleshwar",B.Tech Electronics and Communication Engineering,"Thangoan, Madhya Pradesh",NA,NA
"K J Faculty of Engineering and Technology, Shri Satsangi Saketdham Ram Ashram Group of Institutions, Mehsana",B.Tech Electronics and Communication Engineering,"Mehsana, Gujarat",NA,NA
"Shri Sapthagiri Institute of Technology, Vellore",B.Tech Electronics and Communication Engineering,"Ocheri, Tamil Nadu",NA,NA
"Shree Sathyam College of Engineering and Technology, Salem",BE Electronics and Communication Engineering,"Salem, Tamil Nadu",NA,NA
"KORM College of Engineering, Kadapa",B.Tech Electronics and Communication Engineering,"Krishnapuram Village, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Kalpi Institute of Technology, Ambala",B.Tech Electronics and Communication Engineering,"Kalpi, Haryana",NA,NA
"Nagarjuna Institute of Technology and Sciences, Miryalguda",Electronics and Communication Engineering,"Srinivas Nagar, Telangana",NA,NA
"Raja Mahendra College of Engineering, Ibrahimpatnam",B.Tech Electronics and Communication Engineering,"Cherlapatelguda, Telangana",NA,NA
"Mumtaz College of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,NA
"Mother Theresa Educational Society Group of Institutions Integrated Campus, Vijayawada",Electronics and Communication Engineering,"Nunna, Andhra Pradesh",NA,NA
"Maharaja Prithvi Engineering College, Coimbatore",BE Electronics and Communication Engineering,"Ayikavundanpalayam, Tamil Nadu",NA,NA
"Maharaja Institute of Technology, Khordha",B.Tech Electronics and Communication Engineering,"Khordha, Odisha",NA,NA
"Maharaja College of Engineering, Udaipur",B.Tech Electronics and Communication Engineering,"Debari, Rajasthan",NA,"Fees:  ₹ 240,000"
"Lucknow Model Institute of Technology and Management, Lucknow",B.Tech Electronics and Communication Engineering,"Lucknow, Uttar Pradesh",NA,NA
"Lord Venkateshwaraa Engineering College, Kancheepuram",BE Electronics and Communication Engineering,"Palayaseevaram, Tamil Nadu",NA,NA
"Lingarajappa Engineering College, Bidar",B.Tech Electronics and Communication Engineering,"Bidar, Karnataka",KCET,"Fees:  ₹ 47,800"
"Ranippettai Engineering College, Vellore",BE Electronics and Communication Engineering,"Vellore, Tamil Nadu",NA,NA
"Nagaji Institute of Technology and Management, Datia",BE Electronics and Telecommunication Engineering,"Datia, Madhya Pradesh",NA,NA
"Musaliar College of Engineering and Technology, Pathanamthitta",B.Tech Electronics and Communication Engineering,"Malayalapuzha, Kerala",KEAM,"Fees:  ₹ 260,000"
"Priyadarshini Institute of Technology and Science for Women, Tenali",B.Tech Electronics and Communication Engineering,"Duggirala, Andhra Pradesh",NA,Exams:  AP EAMCET 
"PR Patil College of Engineering and Technology, Amravati",BE Electronics and Telecommunication Engineering,"Kathora, Maharashtra",NA,NA
"Valia Koonambaikulathamma College of Engineering and Technology, Trivandrum",B.Tech Electronics and Communication Engineering,"Trivandrum, Kerala",NA,"Fees:  ₹ 260,000"
"Valia Institute of Technology, Valia",BE Electronics and Communication Engineering,"Valia, Gujarat",JEE,"Fees:  ₹ 184,000"
"Vaagdevi Institute of Technology and Science, Kadapa",B.Tech Electronics and Communication Engineering,"Kadapa, Andhra Pradesh",JEE,"Fees:  ₹ 202,000"
"Vivekanandha College of Technology for Women, Tiruchengode",BE Electronics and Communication Engineering,"Tiruchengode, Tamil Nadu",NA,NA
"Vivekananda Institute of Technology and Science, Karim Nagar",B.Tech Electronics and Communication Engineering,"Karimnagar, Telangana",NA,Exams:  TS EAMCET 
"Translam Institute of Technology and Management, Meerut",B.Tech Electronics and Communication Engineering,"Meerut, Uttar Pradesh",NA,Exams:  UPSEE 
"Thamirabharani Engineering College, Tirunelveli",BE Electronics and Communication Engineering,"Tirunelveli, Tamil Nadu",NA,NA
"Tagore Institute of Engineering and Technology, Salem",BE Electronics and Communication Engineering,"Deviyakurichi, Tamil Nadu",NA,NA
"TSM Jain College of Technology, Villupuram",BE Electronics and Communication Engineering,"Kilpoondi, Tamil Nadu",NA,NA
"Synergy Institute of Technology, Dewas",BE Electronics and Communication Engineering,"Dewas, Madhya Pradesh",NA,NA
"Sumathi Reddy Institute of Technology for Women, Warangal",B.Tech Electronics and Communication Engineering,"Hasanparthy, Telangana",NA,"Exams:  JEE Main ,  TS EAMCET "
"Sudheer Reddy College of Engineering and Technology for Women, Nizamabad",B.Tech Electronics and Communication Engineering,"Dichpally, Telangana",NA,"Fees:  ₹ 140,000"
"Star Lion College of Engineering and Technology, Thanjavur",BE Electronics and Communications Engineering,"Thanjavur, Tamil Nadu",NA,NA
"Stanley Stephen College of Engineering and Technology, Kurnool",B. Tech Electronics and Communication Engineering,"Panchalingala, Andhra Pradesh",NA,NA
"Stani Memorial College of Engineering and Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Phagi, Rajasthan",JEE,"Fees:  ₹ 312,500"
"Stallion College For Engineering and Technology, Saharanpur",B.Tech Electronics and Communication Engineering,"Chhutmalpur, Uttar Pradesh",NA,NA
"Srinivasa College of Engineering and Technology, East Godavari",B.Tech Electronics and Communication Engineering,"Cheyyeru Gunnepalli, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Sivani College of Engineering, Nalgonda",B.Tech Electronics and Communication Engineering,"Srikakulam, Andhra Pradesh",AP,"Fees:  ₹ 142,400"
"Sri Rangapoopathi College of Engineering, Villupuram",BE Electronics and Communication Engineering,"Villupuram, Tamil Nadu",NA,NA
"Sri Ramanathan Engineering College, Tirupur",BE Electronics and Communication Engineering,"Nadupatti, Tamil Nadu",NA,NA
"Sri Raghavendra Institute of Science and Technology, Nellore",B.Tech Electronics and Communication Engineering,"Nellore, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sri Prakash College of Engineering, East Godavari",B.Tech Electronics and Communication Engineering,"Rajupeta, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Technocrats Institute of Technology and Science, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 296,000"
"North Malabar Institute of Technology, Kasaragod",B.Tech Electronics and Communication Engineering,"Kasaragod, Kerala",KEAM,"Fees:  ₹ 260,000"
"Ghanshyam Hemlata Institute of Technology and Management, Puri",B.Tech Electronics and Telecommunication Engineering,"Puri, Odisha",NA,Exams:  JEE Main 
"MJRP College of Engineering and Technology, Jaipur",B. Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",NA,NA
"Shri Krishan Institute of Engineering and Technology, Kurukshetra",B.Tech Electronics and Communication Engineering,"Kurukshetra, Haryana",NA,"Fees:  ₹ 266,680"
"RD Foundation Group of Institutions, Ghaziabad",B.Tech Electronics and Communication Engineering,"Ghaziabad, Uttar Pradesh",NA,NA
"RB Institute of Technology, Agra ",Electronics and Communication Engineering,"Poiya, Uttar Pradesh",NA,NA
"Dayanad Dinanath Institute of Technology, Kanpur ",Electronics & Communication Engineering,"Ramaipur, Uttar Pradesh",NA,NA
"Institute of Engineering and Management, Mathura",Electronics and Communication Engineering,"Mathura, Uttar Pradesh",NA,NA
"JP Institute of Engineering and Technology, Meerut",B.Tech Electronics and Communication Engineering,"Meerut, Uttar Pradesh",JEE,"Fees:  ₹ 371,308"
"FIT Group of Institutions, Meerut",B.Tech Electronics and Communication Engineering,"Meerut, Uttar Pradesh",NA,NA
"Institute of Technology for Women, Gorakhpur",Electronics and Communications Engineering,"Jhungia, Uttar Pradesh",NA,NA
"Sir Vishveshwaraiah Institute of Science and Technology, Chittoor",B.Tech Electronics and Communication Engineering,"Gownivaaripalli, Andhra Pradesh",AP,"Fees:  ₹ 184,800"
"Mannan Institute of Science and Technology, Chevella",BE Electronics and Communication Engineering,"Nyalata, Telangana",NA,NA
"Malhotra Technical Research Institute, Bhopal",BE Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Maheshwara Engineering College, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 140,000"
"Maharishi Arvind College of Engineering and Research Centre, Jaipur",B.Tech Electronics and Communication Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 280,000"
"Prakasam Engineering College, Prakasam",B.Tech Electronics and Communication Engineering,"Kandukur, Andhra Pradesh",NA,"Fees:  ₹ 200,000"
"Pragati College of Engineering and Management, Raipur",BE Electronics and communication Engineering,"Sejbahar, Chhattisgarh",NA,NA
"Poojya Sane Guruji Vidya Prasarak Mandal's DN Patel College of Engineering, Nandurbar",BE Electronics and Telecommunication Engineering,"Untavad, Maharashtra",NA,Exams:  MAHA CET 
"Pink City Engineering College and Research Centre, Jaipur",B.Tech Electronics and Communication Engineering,"Badanpura, Rajasthan",NA,NA
"Pathfinder Engineering College, Warangal",B.Tech Electronics and Communication Engineering,"Warangal, Telangana",NA,NA
"Parisutham Institute of Technology and Science, Thanjavur",BE Electronics and Communication Engineering,"Inathukanpatti, Tamil Nadu",NA,"Fees:  ₹ 395,600"
"Pannai College of Engineering and Technology, Sivaganga",BE Electronics and Communication Engineering,"Kilangattur, Tamil Nadu",NA,NA
"Paavai College of Engineering, Pachal",BE Electronics and Communication Engineering,"Ananthakrishnarayasamudram, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Paavaai Group of Institutions- School of Engineering, Pachal",B. Tech Electronics and Communication Engineering,"Pachal, Tamil Nadu",NA,NA
"Ojaswini Institute of Management and Technology, Damoh",BE Electronics and Communication Engineering,"Hathna, Madhya Pradesh",NA,NA
"Noor College of Engineering and Technology, Mahabubnagar",B.Tech Electronics and Communication Engineering,"Mahabubnagar, Telangana",NA,NA
"Noble College of Engineering and Technology for Women, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"NIMT Institute of Engineering and Technology, Jaipur",B.Tech Electronics and Communication Engineering,"Kotputli, Rajasthan",NA,NA
"Nightingale Engineering College for Women, Visakhapatnam",Electronics and Communication Engineering,"Gidijala, Andhra Pradesh",NA,NA
"Shree Ganesh Group of Institutions, Patiala",B.Tech Electronics and Communication Engineering,"Rakhra, Punjab",NA,NA
"Shivani Engineering College, Tiruchirappalli",BE Electronics and Communication Engineering,"Poolangulathupatti, Tamil Nadu",NA,NA
"Sha-Shib College of Technology, Bhopal",BE Electronics and Communication Engineering,"Parwaliya Sadak, Madhya Pradesh",NA,NA
"Shanti Institute of Technology, Meerut",B.Tech Electronics and Communication Engineering,"Meerut, Uttar Pradesh",NA,NA
"Shaheed Udham Singh College of Engineering and Technology, Mohali",B.Tech Electronics and Communication Engineering,"Tangori, Punjab",JEE,"Fees:  ₹ 367,600"
"Seth Sriniwas Agarwal Institute of Engineering and Technology, Kanpur",B.Tech Electronics and Communication Engineering,"Naramau, Uttar Pradesh",NA,NA
"Sembodai Rukmani Varatharajan Engineering College, Nagapattinam",BE Electronics and Communication Engineering,"Sembodai, Tamil Nadu",NA,NA
"SECT Group of Institutes, Patiala",B.Tech Electronics and Communication Engineering,"Rajpura, Punjab",NA,NA
"Modern Institute of Technology and Management, Kantabada",B.Tech Electronics and Communication Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 212,000"
"Modern Institute of Engineering and Technology, Kurukshetra",B.Tech Electronics and Communication Engineering,"Kurukshetra, Haryana",NA,"Fees:  ₹ 260,000"
"Modern Engineering and Management Studies, Balasore",B.Tech Electronics and Communication Engineering,"Kuruda, Odisha",JEE,"Fees:  ₹ 269,500"
"MNSK College of Engineering, Pudukkottai",BE Electronics and Communication Engineering,"Pudukkottai, Tamil Nadu",NA,NA
"Mina Institute of Engineering and Technology for Women, East Godavari",B.Tech Electronics and Communication Engineering,"Miryalaguda, Telangana",NA,NA
