Name,Branch,Place,Exams Accepted,Fees
"Mona College of Engineering and Technology, Nalgonda",B.Tech Computer Science and Engineering,"Golla Guda Rural, Telangana",NA,NA
"MIET Kumaon, Haldwani",B.Tech Computer Science and Engineering,"Ansingh Nawar, Uttarakhand",NA,NA
"Loknete Gopinathji Munde Institute of Engineering Education and Research, Nashik",BE Computer Engineering,"Nashik, Maharashtra",JEE,"Fees:  ₹ 196,000"
"Purandar College of Engineering and Management Research, Pune",B.Tech Computer Engineering,"Yewalewadi, Maharashtra",NA,NA
"Golden College of Engineering and Technology, Gurdaspur",B.Tech Computer Science and Engineering,"Gurdaspur, Punjab",JEE,"Fees:  ₹ 191,000"
"Aryans College of Engineering, Patiala",B.Tech Computer Science and Engineering,"Nepran, Punjab",NA,"Fees:  ₹ 464,000"
"Annai College of Engineering and Technology, Kumbakonam",BE Computer Science and Engineering,"Kalambaram, Tamil Nadu",NA,NA
"Babu Banarsi Das Institute of Technology, Ghaziabad",B.Tech Computer Science and Engineering,"Ghaziabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 334,000"
"BA College of Engineering and Technology, East Singhbhum",B.Tech Computer Science Engineering,"Jamshedpur, Jharkhand",NA,"Exams:  JEE Main ,  JEECE "
"International Institute of Engineering and Technology, Kurukshetra",B.Tech Computer Science and Engineering,"Kurukshetra, Haryana",JEE,"Fees:  ₹ 235,280"
"Indra Ganesan College of Engineering, Tiruchirappalli",B.Tech Computer Science and Engineering,"Manikandam, Tamil Nadu",NA,NA
"Gurukula Institute of Technology, Bhubaneswar",B.Tech Computer Science and Engineering,"Jamujhari, Odisha",OJEE,"Fees:  ₹ 172,000"
"Gujarat Power Engineering and Research Institute, Mehsana",BE Computer Engineering,"Mehsana, Gujarat",GUJCET,"Fees:  ₹ 320,000"
"Doon Valley College of Engineering, Karnal",B.Tech Computer Science and Engineering,"Karnal, Haryana",NA,"Fees:  ₹ 220,000"
"ADINA Institute of Science and Technology, Sagar",BE Computer Science and Engineering,"Lahdara, Madhya Pradesh",NA,Exams:  JEE Main 
"Gandhi Institute of Technology and Management, Bhubaneswar",B.Tech Computer Science and Engineering,"Khorda, West Bengal",JEE,"Fees:  ₹ 224,000"
"Gandhi Institute of Science and Technology, Rayagada",B.Tech Computer Science and Engineering,"Bheja, Odisha",JEE,"Fees:  ₹ 220,000"
"Ammini College of Engineering, Palakkad",B.Tech Computer Science and Engineering,"Palakkad, Kerala",KEAM,"Fees:  ₹ 343,200"
"Bharath College of Engineering and Technology for Women, Kadapa",B.Tech Computer Science Engineering,"Kadapa, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Chanakya Technical Campus, Jaipur",B.Tech Computer Science Engineering,"Jaipur, Rajasthan",NA,NA
"Dewan VS Institute of Engineering and Technology, Meerut",B.Tech Computer Science and Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 265,200"
"Desh Bhagat Foundation Group of Institutions, Moga",B.Tech Computer Science Engineering,"Dagru, Punjab",NA,NA
"College of Engineering, Poonjar",B.Tech Computer Science Engineering,"Poonjar, Kerala",KEAM,"Fees:  ₹ 140,000"
"Rajarshi Shahu College of Engineering, Buldana",B.Tech Computer Science and Engineering,"Buldana, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"James College of Engineering and Technology, Kanyakumari",BE Computer Science and Engineering,"Eracha Kulam, Tamil Nadu",NA,NA
"Capital Engineering College, Bhubaneswar",B.Tech Computer Science Engineering,"Chhatipur, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Brahmdevdada Mane Institute of Technology, Solapur",BE Computer Science and Engineering,"Solapur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"RSR Rungta College of Engineering and Technology, Bhilai",BE Computer Science Engineering,"Bhilai, Chhattisgarh",NA,"Fees:  ₹ 288,800"
"Shaheed Udham Singh Engineering College, Tangori",B.Tech Computer Science and Engineering,"Tangori, Punjab",JEE,"Fees:  ₹ 370,800"
"Sitarambhai Naranji Patel Institute of Technology and Research Centre, Surat",BE Computer Science and Engineering,"Bardoli, Gujarat",JEE,"Fees:  ₹ 260,000"
"Greater Noida College of Technology, Greater Noida",B.Tech Computer Science and Engineering,"Greater Noida, Uttar Pradesh",UPSEE,"Fees:  ₹ 300,000"
"Vikas Group of Institutions, Vijayawada",B.Tech Computer Science and Engineering,"Vijayawada, Andhra Pradesh",NA,Exams:  AP EAMCET 
"HMKS and MGS College of Engineering, Kanagala",B.Tech Computer Science and Engineering,"Kanagala, Andhra Pradesh",NA,NA
"Christ Institute of Technology, Puducherry",B.Tech Computer Science and Engineering,"Villianur, Puducherry",NA,NA
"Sai School of Engineering and Technology, Palampur",B.Tech Computer Science and Engineering,"Palampur, Himachal Pradesh",NA,Exams:  JEE Main 
"Dr VR Godhania College of Engineering and Technology, Porbandar",B.Tech Computer Engineering,"Porbandar, Gujarat",NA,NA
"Maharishi University of Information Technology, Noida",B.Tech Computer Science with Data Analytics,"Noida, Uttar Pradesh",NA,NA
"Shri Venkteshwar Institute of Technology, Indore",BE Computer Science and Engineering,"Indore, Madhya Pradesh",NA,Exams:  JEE Main 
"Pollachi Institute of Engineering and Technology, Pollachi",BE Computer Science and Engineering,"Pollachi, Tamil Nadu",NA,NA
"Bharath Educational Society's Group of Institutions- Faculty of Engineering, Chittoor",B.Tech Computer Science and Engineering,"Angallu, Andhra Pradesh",NA,NA
"Vijay Rural Engineering College, Nizamabad",B.Tech Computer Science and Engineering,"Borgaon, Telangana",TS,"Fees:  ₹ 152,000"
"VRS and YRN College of Engineering and Technology, Prakasam",B.Tech Computer Science and Engineering,"Chirala, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Varuvan Vadivelan Institute of Technology, Dharmapuri",BE Computer Science and Engineering,"Nallanahalli, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Bonam Venkata Chalamayya Institute of Technology and Science, East Godavari",B.Tech Computer Science and Engineering,"Bhatlapalem, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"Sri Balaji College of Engineering and Technology, Jaipur",B.Tech Computer Science and Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 280,000"
"SRG Engineering College, Namakkal",BE Computer Science and Engineering,"Aniyapuram, Tamil Nadu",NA,NA
"Somany PG Institute of Technology and Management, Rewari",B.Tech Computer Science Engineering,"Rewari, Haryana",NA,NA
"Vidya Niketan College of Engineering, Ahmednagar",BE Computer Engineering,"Bota, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"BBS College of Engineering and Technology, Allahabad",B.Tech Computer Science and Engineering,"Phaphamau, Uttar Pradesh",NA,Exams:  UPSEE 
"KKC College of Engineering and Technology, Jayankondam",BE Computer Science and Engineering,"Jayamkondan, Tamil Nadu",NA,NA
"Vilasrao Deshmukh College of Engineering and Technology, Nagpur",B.Tech Computer Engineering,"Nagpur, Maharashtra",NA,"Fees:  ₹ 308,000"
"Satyam Institute of Engineering and Technology, Amritsar",B.Tech Computer Science and Engineering,"Amritsar, Punjab",JEE,"Fees:  ₹ 338,000"
"Jaywant College of Engineering and Management, Sangli",B.Tech Computer Science and Engineering,"Sangli, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Sanskriti Institute of Management and Technology, Mathura",B.Tech Computer Science and Engineering,"Chhata, Uttar Pradesh",NA,NA
"Shri Labhubhai Trivedi Institute of Engineering and Technology, Rajkot",B.Tech Computer Science and Engineering,"Rajkot, Gujarat",GUJCET,"Fees:  ₹ 228,000"
"Sri Sai Institute of Engineering and Technology, Amritsar",B.Tech Computer Science and Engineering,"Meharbanpur, Punjab",NA,NA
"Sanketika Institute of Technology and Management, Visakhapatnam",B.Tech Computer Science and Engineering,"Visakhapatnam, Andhra Pradesh",AP,"Fees:  ₹ 146,000"
"Bansal Institute of Research Technology and Science, Bhopal",BE Computer Science and Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Netaji Institute of Engineering and Technology, Nalgonda",B.Tech Computer Science and Engineering,"Toopranpet, Telangana",NA,Exams:  TS EAMCET 
"Narayanaguru College of Engineering, Kanyakumari",BE Computer Science and Engineering,"Mancode, Tamil Nadu",NA,NA
"Vivekananda Institute of Technology East, Jaipur",B.Tech Computer Science and Engineering,"Seesyawas, Rajasthan",JEE,"Fees:  ₹ 316,000"
"Surabhi College of Engineering and Technology, Bhopal",BE Computer Science and Engineering,"Sukhi Sewania, Madhya Pradesh",NA,NA
"Sundargarh Engineering College, Sundargarh",B.Tech Computer Science and Engineering,"Bijulikhaman, Odisha",NA,Exams:  JEE Main 
"Sri Ramanujar Engineering College, Chennai",BE Computer Science and Engineering,"Rathinamangalam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"RN Modi Engineering College, Kota",B.Tech Computer Engineering,"Kherajagpura, Rajasthan",NA,Exams:  JEE Main 
"NDRK Institute of Technology, Hassan",BE Computer Science and Engineering,"Hassan, Karnataka",NA,Exams:  KCET 
"Vishwa Bharathi College of Engineering, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",AP,"Fees:  ₹ 140,000"
"Vision Institute of Technology, Aligarh",B.Tech Computer Science and Engineering,"Bilgram, Uttar Pradesh",UPSEE,"Fees:  ₹ 293,000"
"LR Institute of Engineering and Technology, Solan",B.Tech Computer Science and Engineering,"Solan, Himachal Pradesh",JEE,"Fees:  ₹ 248,000"
"Vidyadaan Institute of Technology and Management, Buxar",B.Tech Computer Science and Engineering,"Buxar, Bihar",NA,NA
"Marthandam College of Engineering and Technology, Kanyakumari",BE Computer Science and Engineering,"Attoor, Tamil Nadu",NA,NA
"Mahatma Gandhi Institute of Engineering and Management, Indore",BE Computer Science and Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 180,000"
"PGP College of Engineering and Technology, Namakkal",BE Computer Science and Engineering,"Sundakkampalayam, Tamil Nadu",NA,NA
"Om Sai Institute of Technology And Science, Bagpat",B.Tech Computer Science and Engineering,"Pali, Uttar Pradesh",NA,NA
"Shree Institute of Technical Education, Tirupati",B.Tech Computer Science and Engineering,"Peddanjimedu, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Laqshya Institute of Technology and Sciences, Khammam",B.Tech Computer Science and Engineering,"Khammam, Telangana",NA,NA
"Lakshmi Narain College of Technology, Indore",BE Computer Science and Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 240,000"
"Kumaran Institute of Technology, Chennai",BE Computer Science and Engineering,"Nandiambakkam, Tamil Nadu",NA,NA
"KMBB College of Engineering and Technology, Bhubaneswar",B.Tech Computer Science and Engineering,"Bhubaneshwar, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Raajdhani Engineering College, Bhubaneswar",B.Tech Computer Science and Engineering,"Gadakan, Odisha",JEE,"Fees:  ₹ 292,000"
"Nexus College of Science and Technology, Ranga Reddy",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",NA,NA
"SRI College of Engineering and Technology, Tiruvannamalai",BE Computer Science Engineering,"Birudur, Tamil Nadu",NA,Exams:  JEE Main 
"SGBM Institute of Technology and Science, Jabalpur",BE Computer Science and Engineering,"Sukha, Madhya Pradesh",NA,Exams:  JEE Main 
"RVS Padhmavathy College of Engineering and Technology, Kavaraipettai",BE Computer Science and Engineering,"Nemalur, Tamil Nadu",NA,NA
"Roorkee Engineering and Management Technology Institute, Shamli",B.Tech Computer Science and Engineering,"Mannamajar, Uttar Pradesh",JEE,"Fees:  ₹ 359,200"
"Rishi MS Institute of Engineering and Technology for Women, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Sachdeva Engineering College for Girls, Mohali",B.Tech Computer Science and Engineering,"Gharuan, Punjab",NA,NA
"Geetanjali Institute of Science and Technology, Moinabad",B.Tech Computer Science and Engineering,"Nellore, Andhra Pradesh",NA,NA
"Gayathri Institute of Technology and Sciences, Mahabubnagar",B.Tech Computer Science and Engineering,"Atmakur, Telangana",TS,"Fees:  ₹ 124,000"
"Applied College of Management and Engineering, Palwal",B.Tech Computer Science and Engineering,"Aurangabad, Haryana",NA,Exams:  JEE Main 
"Apex Institute of Technology, Rampur",B.Tech Computer Science and Engineering,"Jafrabad, Uttar Pradesh",JEE,"Fees:  ₹ 288,000"
"Balaji Institute of Technology Management and Research, Rajnandgaon",B.Tech Computer Science Engineering,"Rajnandgaon, Chhattisgarh",NA,NA
"Babulal Tarabai Institute of Research and Technology, Sagar",BE Computer Science and Engineering,"Sironja, Madhya Pradesh",NA,"Fees:  ₹ 228,000"
"Avanthi's Scientific Technological and Research Academy, Hayathnagar",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 180,000"
"Auden Technology and Management Academy, Bangalore",BE Computer Engineering,"Bangalore, Karnataka",NA,NA
"Asra College of Engineering and Technology, Sangrur",B.Tech Computer Science Engineering,"Rajpura, Punjab",NA,Exams:  JEE Main 
"JP College of Engineering, Tenkasi",BE Computer Science Engineering,"Agarakattu, Tamil Nadu",NA,NA
"Dr Nallini Institute of Engineering and Technology, Tirupur",BE Computer Science and Engineering,"Dharapuram, Tamil Nadu",NA,NA
"Dr Nagarathinam's College of Engineering, Namakkal",BE Computer Science and Engineering,"Kumarapalayam, Tamil Nadu",NA,NA
"Dr Pauls Engineering College, Villupuram",BE Computer Science and Engineering,"Toruvai, Tamil Nadu",NA,NA
"Dr Samuel George Institute of Engineering and Technology, Prakasam",B.Tech Computer Science and Engineering,"Markapur, Andhra Pradesh",NA,Exams:  AP EAMCET 
"DRK Institute of Science and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 140,000"
"Galaxy Global Group of Institutions, Ambala",B.Tech Computer Science and Engineering,"Dinarpur, Haryana",NA,"Fees:  ₹ 340,000"
"GV Acharya Institute of Engineering and Technology, Raigad",BE Computer Engineering,"Shelu, Maharashtra",NA,"Fees:  ₹ 295,920"
"Einstein College of Engineering, Tirunelveli",BE Computer Science and Engineering,"Sidaparppanallur, Tamil Nadu",NA,NA
"Amina Institute of Technology, Shamirpet",B.Tech Computer Science and Engineering,"Secunderabad, Telangana",NA,NA
"Aman Bhalla Institute of Engineering and Technology, Pathankot",B.Tech Computer Science and Engineering,"Pathankot, Punjab",NA,Exams:  JEE Main 
"Albertian Institute of Science and Technology- Technical Campus, School of Engineering, Ernakulam",B.Tech Computer Science and Engineering,"Ernakulam, Kerala",KEAM,"Fees:  ₹ 388,100"
"Aksheyaa College of Engineering, Kancheepuram",BE Computer Science and Engineering,"Kancheepuram, Tamil Nadu",NA,NA
"Akido College of Engineering, Bahadurgarh",B.Tech Computer Science and Engineering,"Bahadurgarh, Haryana",NA,Exams:  JEE Main 
"Advanced Institute of Technology and Management, Palwal",B.Tech Computer Science and Engineering,"Palwal, Haryana",NA,"Fees:  ₹ 312,000"
"Bharti College of Engineering and Technology, Durg",BE Computer Science and Engineering,"Durg, Chhattisgarh",JEE,"Fees:  ₹ 262,400"
"Bethesda Institute of Technology and Science, Gwalior",BE Computer Science and Engineering,"Banarpura, Madhya Pradesh",NA,Exams:  JEE Main 
"Chaitanya Institute of Science and Technology, Madhavapatnam",B.Tech Computer Science and Engineering,"Kakinada, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Daripally Anantha Ramulu College of Engineering and Technology, Khammam",B.Tech Computer Science and Engineering,"Khammam, Telangana",NA,NA
"Jayamukhi Institute of Technological Sciences, Narsampet",B.Tech Computer Science and Engineering,"Patha Makdumpuram, Telangana",NA,"Exams:  JEE Main ,  TS EAMCET "
"Central India institute of Technology, Indore",BE Computer Science and Engineering,"Indore, Madhya Pradesh",NA,NA
"Buchepalli Venkayamma Subbareddy Engineering College, Prakasam",B.Tech Computer Science and Engineering,"Prakasam, Andhra Pradesh",JEE,"Fees:  ₹ 140,000"
"Holycross Engineering College, Thoothukudi",BE Computer Science and Engineering,"Tannuthu, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Haryana Engineering College, Jagadhri",B.Tech Computer Science and Engineering,"Jagadhri, Haryana",JEE,"Fees:  ₹ 331,520"
"CBS Group of Institutions, Jhajjar",B.Tech Computer Science Engineering,"Jhajjar, Haryana",JEE,"Fees:  ₹ 240,000"
"RN College of Engineering and Technology, Panipat",B.Tech Computer Science and Engineering,"Panipat, Haryana",NA,"Fees:  ₹ 240,000"
"Sri Sivani Institute of Technology, Srikakulam",B.Tech Computer Science and Engineering,"Srikakulam, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Shree Pandit Nathulalji Vyas Technical Campus, Surendranagar",B.Tech Computer Engineering,"Surendranagar, Gujarat",JEE,"Fees:  ₹ 276,000"
"Rajiv Gandhi College of Engineering, Parner",BE Computer Engineering,"Ahmednagar, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"AVS College of Technology, Salem",BE Computer Science and Engineering,"Karumapuram, Tamil Nadu",NA,NA
"TOMS College of Engineering for Startups, Mattakara",B.Tech Computer Science and Engineering,"Mattakkara, Kerala",KEAM,"Fees:  ₹ 200,000"
"Arya Institute of Engineering Technology and Management, Jaipur",B.Tech Computer Science and Engineering,"Sodala, Rajasthan",NA,Exams:  JEE Main 
"Smt Shantaben Haribhai Gajera Engineering College, Amreli",BE Computer Engineering,"Surat, Gujarat",NA,Exams:  GUJCET 
"Lakshmi Narain College of Technology Excellence, Bhopal",B.Tech Computer Science and Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 264,000"
"Shri Ram Group of Colleges, Muzaffarnagar",B.Tech Computer Science and Engineering,"Muzaffarnagar, Uttar Pradesh",UPSEE,"Fees:  ₹ 289,200"
"Knowledge Institute of Technology and Engineering, Anand",BE Computer Engineering,"Anand, Gujarat",NA,NA
"Indrashil Institute of Science and Technology, Rajpur",BE Computer Engineering,"Kadi, Gujarat",NA,NA
"Oxford College of Engineering, Tiruvannamalai",BE Computer Science and Engineering,"Venmani, Tamil Nadu",NA,NA
"Global College of Engineering and Technology, Ropar",B.Tech Computer Science and Engineering,"Kahanpur, Punjab",NA,NA
"Bhai Maha Singh College of Engineering, Muktsar",B.Tech Computer Science and Engineering,"Udekaran, Punjab",NA,Exams:  JEE Main 
"Holy Grace Academy of Engineering, Mala",B.Tech Computer Science and Engineering,"Kuruvilassery, Kerala",KEAM,"Fees:  ₹ 260,000"
"Rao and Naidu Engineering College, Ongole",B.Tech Computer Science and Engineering,"Ongole, Andhra Pradesh",NA,NA
"Sree Narayana Guru Institute of Science and Technology, Ernakulam",B.Tech Computer Science and Engineering,"Mannam, Kerala",KEAM,"Fees:  ₹ 240,000"
"Venkateshwara Institute of Technology, Meerut",B.Tech Computer Science and Engineering,"Meerut, Uttar Pradesh",NA,NA
"Sampoorna Institute of Technology and Research, Bangalore",BE Computer Science and Engineering,"Bangalore, Karnataka",NA,"Fees:  ₹ 200,000"
"Sri Aravindar Engineering College, Villupuram",BE Computer Science and Engineering,"Villupuram, Tamil Nadu",NA,NA
"Vickram College of Engineering, Enathi",BE Computer Science and Engineering,"Enathi, Tamil Nadu",NA,"Fees:  ₹ 280,000"
"Vetri Vinayaha College of Engineering and Technology, Tiruchirappalli",BE Computer Science and Engineering,"Tholurpatti, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"NC College of Engineering, Israna",B.Tech Computer Science and Engineering,"Jondhan Khurd, Haryana",NA,"Fees:  ₹ 436,000"
"Sarada Institute of Science, Technology and Management, Srikakulam",B.Tech Computer Science and Engineering,"Pinatadivada, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Sana Engineering College, Kodad",B.Tech Computer Science and Engineering,"Kodad, Telangana",TS,"Fees:  ₹ 140,000"
"Siddartha Educational Academy Group of Institutions, Tirupati",B.Tech Computer Science Engineering,"Tirupati, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Shri Someshwar Shikshan Prasarak Mandal, Someshwar Engineering College, Pune",B.Tech Computer Engineering,"Pune, Maharashtra",NA,Exams:  MAHA CET 
"Saraswathi Velu College of Engineering, Vellore",BE Computer Science and Engineering,"Vellore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Shri Saibaba Institute of Engineering, Research and Allied Sciences, Ahmednagar",B.Tech Computer Engineering,"Rahata, Maharashtra",NA,NA
"Khammam Institute of Technology and Sciences, Khammam",B.Tech Computer Science and Engineering,"Thallampadu, Telangana",TS,"Fees:  ₹ 146,400"
"Kali Charan Nigam Institute of Technology, Banda",B.Tech Computer Science and Engineering,"Banda, Uttar Pradesh",NA,Exams:  UPSEE 
"KS Jain Institute of Engineering and Technology, Modinagar",B.Tech Computer Science and Engineering,"Pilkhuwa, Uttar Pradesh",NA,NA
"Nalin Institute of Technology, Indore",BE Computer Science and Engineering,"Mhow, Madhya Pradesh",NA,NA
"Nalgonda Institute of Technology and Science, Nalgonda",B.Tech Computer Science and Engineering,"Cherlapalli, Telangana",NA,NA
"NB Navale Sinhgad College of Engineering, Solapur",BE Computer Science and Engineering,"Solapur, Maharashtra",JEE,"Fees:  ₹ 273,280"
"Maharana Institute of Technology and Sciences, Lucknow",B.Tech Computer Science and Engineering,"Kanpur, Uttar Pradesh",NA,"Fees:  ₹ 411,800"
"Ludhiana Group of Colleges, Ludhiana",B.Tech Computer Science and Engineering,"Ludhiana, Punjab",JEE,"Fees:  ₹ 314,600"
"Ramgarhia Institute of Engineering and Technology, Kapurthala",B.Tech Computer Science and Engineering,"Phagwara, Punjab",NA,Exams:  JEE Main 
"Muslim Association College of Engineering, Thiruvananthapuram",B.Tech Computer Science and Engineering,"Thiruvananthapuram, Kerala",JEE,"Fees:  ₹ 260,000"
"Priyadarshini Indira Gandhi College of Engineering, Nagpur",BE Computer Science and Engineering,"Nagpur, Maharashtra",NA,Exams:  JEE Main 
"Priyadarshini College of Engineering, Sullurpet",B.Tech Computer Science and Engineering,"Sullurupeta, Andhra Pradesh",NA,"Exams:  JEE Main ,  AP EAMCET "
"Prince Dr K Vasudevan College of Engineering and Technology, Chennai",BE Computer Science and Engineering,"Chennai, Tamil Nadu",NA,NA
"Pratap Institute of Technology and Science, Sikar",B.Tech Computer Science and Engineering,"Sheeshyoo, Rajasthan",NA,Exams:  JEE Main 
"Prashanti Institute of Technology and Science, Ujjain",B.Tech Computer Science Engineering,"Ujjain, Madhya Pradesh",NA,NA
"Vaishnavi Institute of Technology, Tirupati",B.Tech Computer Science and Engineering,"Tirupati, Andhra Pradesh",NA,"Fees:  ₹ 148,800"
"VS Lakshmi Engineering College for Women, Kakinada",B.Tech Computer Science Engineering,"Matlapalem, Andhra Pradesh",NA,NA
"United Institute of Technology, Coimbatore",BE Computer Science and Engineering,"Gudalur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Vivekanand Institute of Technology and Science, Ghaziabad",B.Tech Computer Science and Engineering,"Lakhan, Uttar Pradesh",JEE,"Fees:  ₹ 310,800"
"Viswanadha Institute of Technology and Management, Visakhapatnam",B.Tech Computer Science and Engineering,"Mindivanipalem, Andhra Pradesh",AP,"Fees:  ₹ 140,000"
"Thirumalai Engineering College, Kancheepuram",BE Computer Science and Engineering,"Kanchipuram, Tamil Nadu",NA,NA
"Syed Hashim College of Science and Technology, Siddipet",B.Tech Computer Science and Engineering,"Gundanpalli, Telangana",NA,NA
"Swami Ramananda Tirtha Institute of Science and Technology, Nalgonda",B.Tech Computer Science Engineering,"Nalgonda, Telangana",TS,"Fees:  ₹ 213,000"
"ShriRam Institute of Information Technology, Morena",B.Tech Computer Science and Engineering,"Gwalior, Madhya Pradesh",NA,Exams:  JEE Main 
"Lakshmi Narain College of Technology, Jabalpur",BE Computer Science and Engineering,"Sihoda, Madhya Pradesh",JEE,"Fees:  ₹ 194,400"
"Jai Bharath College of Management and Engineering Technology, Perumbavoor",B.Tech Computer Science and Engineering,"Vengola, Kerala",KEAM,"Fees:  ₹ 396,000"
"Institute of Engineering and Technology, IET Baddal Technical Campus, Ropar",B.Tech Computer Science and Engineering,"Bhaddal, Punjab",JEE,"Fees:  ₹ 321,200"
"Rao Pahlad Singh Group of Institutions, Mahendragarh",B.Tech Computer Science Engineering,"Mahendragarh, Haryana",NA,Exams:  JEE Main 
"TRR College of Engineering, Patancheru",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 140,000"
"Trident Group of Institutions, Ghaziabad",B.Tech Computer Science and Engineering,"Ghaziabad, Uttar Pradesh",NA,NA
"Trichy Engineering College, Tiruchirappalli",BE Computer Science and Engineering,"Tiruchirappalli, Tamil Nadu",NA,NA
"Heeralal Yadav Institute of Technology and Management, Lucknow",B.Tech Computer Science and Engineering,"Lucknow, Uttar Pradesh",NA,NA
"SVPES Faculty of Engineering, Technology and Research, Bardoli",BE Computer Science and Engineering,"Isroli, Gujarat",NA,"Fees:  ₹ 256,000"
"Christian College of Engineering and Technology, Bhilai",BE Computer Science and Engineering,"Bhilai, Chhattisgarh",JEE,"Fees:  ₹ 291,170"
"Bhagwant Institute of Technology, Ghaziabad",B.Tech Computer Science and Engineering,"Galand, Uttar Pradesh",NA,NA
"Sir Issac Newton College of Engineering and Technology, Nagapattinam",BE Computer Science and Engineering,"Nagapattinam, Tamil Nadu",NA,NA
"Siddhivinayak Technical Campus, Buldana",B.Tech Computer Science and Engineering,"Chincholi, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Marathwada Institute of Technology, Bulandshahr",B.Tech Computer Science and Engineering,"Bulandshahr, Uttar Pradesh",UPSEE,"Fees:  ₹ 232,000"
"Manoharbhai Patel Institute of Engineering and Technology, Gondia",BE Computer Technology,"Gondia, Maharashtra",JEE,"Fees:  ₹ 335,276"
"Mallabhum Institute of Technology, Bankura",B.Tech Computer Science and Engineering,"Here Parbbat, West Bengal",JEE,"Fees:  ₹ 315,000"
"PNS Women's Institute of Technology, Bangalore",BE Computer Science Engineering,"Nelamangala, Karnataka",NA,NA
"Nikhil Institute of Engineering and Management, Mathura",B.Tech Computer Science and Engineering,"Farah, Uttar Pradesh",NA,NA
"Professional Institute of Engineering and Technology, Raipur",BE Computer Science and Engineering,"Raipur, Chhattisgarh",JEE,"Fees:  ₹ 272,800"
"Nigam Institute of Engineering and Technology, Baramunda",B.Tech Computer Science and Engineering,"Malipada, Odisha",JEE,"Fees:  ₹ 180,000"
"Shivani College of Engineering and Technology, Tiruchirappalli",BE Computer Science and Engineering,"Navalurkottapattu, Tamil Nadu",NA,NA
"Shiv Shankar Institute of Engineering and Technology, Patti",B.Tech Computer Science and Engineering,"Patti Rural, Punjab",NA,Exams:  JEE Main 
"Kruti Institute of Technology and Engineering, Raipur",BE Computer Science and Engineering,"Nardaha Village, Chhattisgarh",JEE,"Fees:  ₹ 262,800"
"Koustuv Institute of Self Domain, Patia",B.Tech Computer Science and Engineering,"Bhubaneshwar, Odisha",JEE,"Fees:  ₹ 268,000"
"PT Lee Chengalvaraya Naicker College of Engineering and Technology, Chennai",BE Computer Science and Engineering,"Uveri, Tamil Nadu",NA,NA
"Nishitha College of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Bairaguda, Telangana",NA,"Fees:  ₹ 192,000"
"PRS College of Engineering and Technology, Thiruvananthapuram",B.Tech Computer Science and Engineering,"Keezharoor, Kerala",NA,"Exams:  JEE Main ,  KEAM "
"RSR Rungta College of Engineering and Technology, Raipur",BE Computer Science and Engineering,"Raipur, Chhattisgarh",JEE,"Fees:  ₹ 312,256"
"Sai Institute of Engineering and Technology, Amritsar",B.Tech Computer Science and Engineering,"Amritsar, Punjab",NA,NA
"Sahaja Institute of Technology and Sciences for Women, Karim Nagar",B.Tech Computer Science and Engineering,"Kottapalli, Telangana",NA,NA
